Coolio feat LV,Logged In,Rylan,M,4,George,241.57995,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Gangstas Paradise LP Version,200,1542279417796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Paramore,Logged In,Avery,F,18,Watkins,211.51302,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Misery Business Album Version,200,1542279430796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Leggo Beast,Logged In,Avery,F,19,Watkins,321.93261,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Itchy Feet,200,1542279641796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Nneka,Logged In,Rylan,M,5,George,226.79465,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Gypsy,200,1542279658796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Diams,Logged In,Tegan,F,18,Levine,250.72281,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Dans Ma Bulle Edit Radio  Live 2006,200,1542279698796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Haley Bonar,Logged In,Rylan,M,6,George,149.26322,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Give It Up,200,1542279884796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Mansun,Logged In,Tegan,F,19,Levine,140.53832,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Love Remains Home Demo,200,1542279948796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
3 Doors Down,Logged In,Avery,F,20,Watkins,237.13914,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Here Without You,200,1542279962796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
The Corrs,Logged In,Rylan,M,7,George,168.07138,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Toss The Feathers Instrumental  LP Version ,200,1542280033796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Big Tymers,Logged In,Tegan,F,20,Levine,197.79873,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Big,200,1542280088796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Thursday,Logged In,Avery,F,21,Watkins,215.37914,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,I Am The Killer Album Version,200,1542280199796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Motion City Soundtrack,Logged In,Rylan,M,8,George,111.49016,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Dont Call It A Comeback Album Version,200,1542280201796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
None,Logged In,Rylan,M,9,George,,paid,BirminghamHoover AL,GET,Help,1541020249796.0,575,None,200,1542280260796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Usher,Logged In,Tegan,F,21,Levine,224.10404,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Hey Daddy Daddys Home,200,1542280285796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Juanes,Logged In,Rylan,M,10,George,233.40363,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,No Siento Penas,200,1542280312796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
The Wombats,Logged In,Avery,F,22,Watkins,164.70159,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Kill The Director Radio Edit,200,1542280414796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Katy Perry,Logged In,Tegan,F,22,Levine,179.40853,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,I Kissed A Girl,200,1542280509796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
As I Lay Dying,Logged In,Rylan,M,11,George,231.78404,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,The Darkest Nights,200,1542280545796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
BjÃÂrk,Logged In,Avery,F,23,Watkins,348.57751,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Undo,200,1542280578796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
The Bobby Fuller Four,Logged In,Tegan,F,23,Levine,138.60526,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,I Fought The Law LP Version,200,1542280688796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Charly GarcÃÂa,Logged In,Rylan,M,12,George,330.89261,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Influencia,200,1542280776796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
New Bomb Turks,Logged In,Tegan,F,24,Levine,60.55138,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Too Much,200,1542280826796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
The Black Keys,Logged In,Tegan,F,25,Levine,196.91057,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,All Hands Against His Own,200,1542280886796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
PeterLicht,Logged In,Avery,F,24,Watkins,305.97179,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Blaues Blau,200,1542280926796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
John Mayer,Logged In,Tegan,F,26,Levine,359.23546,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Friends_ Lovers Or Nothing,200,1542281082796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Stone Temple Pilots,Logged In,Rylan,M,13,George,255.32036,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,A Song For Sleeping LP Version,200,1542281106796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Bad Lieutenant,Logged In,Avery,F,25,Watkins,266.84036,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Head Into Tomorrow,200,1542281231796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Lily Allen,Logged In,Rylan,M,14,George,192.49587,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Smile Version Revisited Mark Ronson Remix Explicit,200,1542281361796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Neil Halstead,Logged In,Tegan,F,27,Levine,294.29506,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,A Gentle Heart,200,1542281441796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Juanes,Logged In,Avery,F,26,Watkins,222.37995,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Un DÃÂa Normal,200,1542281497796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Distance,Logged In,Rylan,M,15,George,300.87791,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Ska,200,1542281553796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Slipknot,Logged In,Avery,F,27,Watkins,253.98812,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,The Heretic Anthem Album Version,200,1542281719796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
None,Logged In,Kaleb,M,0,Cook,,free,Yuba City CA,GET,Home,1540679673796.0,560,None,200,1542281730796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,54
Franz Ferdinand,Logged In,Tegan,F,28,Levine,137.56036,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Tell Her Tonight,200,1542281735796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Jedi Mind Tricks,Logged In,Rylan,M,16,George,232.88118,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,Suicide,200,1542281853796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Miles Davis,Logged In,Tegan,F,29,Levine,285.20444,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Stella By Starlight,200,1542281872796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
BoB,Logged In,Avery,F,28,Watkins,269.63546,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Nothin On You feat Bruno Mars Album Version,200,1542281972796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
The Avett Brothers,Logged In,Rylan,M,17,George,300.85179,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,I And Love And You,200,1542282085796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Joshua Bell  Paul Coker,Logged In,Tegan,F,30,Levine,275.93098,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Caprice viennois op2,200,1542282157796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Bad Brains,Logged In,Avery,F,29,Watkins,32.31302,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Joshuas Song 1991 Digital Remaster,200,1542282241796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Shakira ft Wyclef Jean,Logged In,Avery,F,30,Watkins,215.90159,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Hips Dont Lie,200,1542282273796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Band Of Horses,Logged In,Rylan,M,18,George,321.14893,paid,BirminghamHoover AL,PUT,NextSong,1541020249796.0,575,The Funeral Album Version,200,1542282385796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit537774 KHTML like Gecko Version705 Safari537774,16
Alesana,Logged In,Tegan,F,31,Levine,185.33832,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Ambrosia,200,1542282432796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Samy Deluxe,Logged In,Avery,F,31,Watkins,236.77342,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Einfach Ich,200,1542282488796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Corona,Logged In,Tegan,F,32,Levine,408.60689,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Higher Messiah,200,1542282617796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
The Presets,Logged In,Avery,F,32,Watkins,267.54567,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,If I Know You,200,1542282724796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Pixies,Logged In,Avery,F,33,Watkins,98.92526,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,In Heaven,200,1542282991796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Existone,Logged In,Tegan,F,33,Levine,652.30322,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Wounded Soul,200,1542283025796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
John Mayer,Logged In,Avery,F,34,Watkins,258.16771,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Bold As Love,200,1542283089796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Zakir Hussain,Logged In,Avery,F,35,Watkins,722.442,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,The Great ndian Desert,200,1542283347796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Jag Panzer,Logged In,Tegan,F,34,Levine,200.38485,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Face Of Fear,200,1542283677796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Two Door Cinema Club,Logged In,Tegan,F,35,Levine,189.67465,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,What You Know,200,1542283877796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Little Anthony  The Imperials,Logged In,Tegan,F,36,Levine,127.42485,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Hurt,200,1542284066796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
AndrÃÂs Cepeda,Logged In,Avery,F,36,Watkins,211.80036,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Me Lleva Tiempo,200,1542284069796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Herb Alpert And The Tijuana Brass,Logged In,Tegan,F,37,Levine,132.80608,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,So Whats New,200,1542284193796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Ozma,Logged In,Avery,F,37,Watkins,144.53506,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Flight Of Yuri Gagarin,200,1542284280796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Ozric Tentacles,Logged In,Tegan,F,38,Levine,461.21751,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Mooncalf,200,1542284325796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Evanescence,Logged In,Avery,F,38,Watkins,263.78404,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,My Immortal Album Version,200,1542284424796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Weezer,Logged In,Avery,F,39,Watkins,232.85506,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Velouria,200,1542284687796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Flying Lotus,Logged In,Jahiem,M,0,Miles,115.33016,free,San AntonioNew Braunfels TX,PUT,NextSong,1540817347796.0,369,Bad Actors,200,1542284714796,Mozilla50 Windows NT 51 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,43
Ben Folds,Logged In,Tegan,F,39,Levine,250.87955,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Bitches Aint Shit,200,1542284786796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
matchbox twenty,Logged In,Avery,F,40,Watkins,229.14567,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Unwell Album Version,200,1542284919796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Deftones,Logged In,Tegan,F,40,Levine,189.75302,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Feiticeira LP Version,200,1542285036796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
None,Logged In,Chloe,F,0,Cuevas,,paid,San FranciscoOaklandHayward CA,GET,Home,1540940782796.0,615,None,200,1542285072796,Mozilla50 Windows NT 51 rv310 Gecko20100101 Firefox310,49
None,Logged In,Chloe,F,1,Cuevas,,paid,San FranciscoOaklandHayward CA,PUT,Logout,1540940782796.0,615,None,307,1542285073796,Mozilla50 Windows NT 51 rv310 Gecko20100101 Firefox310,49
None,Logged In,Aleena,F,0,Kirby,,paid,WaterlooCedar Falls IA,GET,Home,1541022995796.0,536,None,200,1542285134796,Mozilla50 Macintosh Intel Mac OS X 109 rv310 Gecko20100101 Firefox310,44
Silverchair,Logged In,Avery,F,41,Watkins,319.13751,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Without You Album Version,200,1542285148796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Muse,Logged In,Tegan,F,41,Levine,258.06322,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,Map Of The Problematique,200,1542285225796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Zen CafÃÂ,Logged In,Avery,F,42,Watkins,259.02975,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Kotona kaikuu,200,1542285467796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Mariah Carey  Twista,Logged In,Tegan,F,42,Levine,194.7424,paid,PortlandSouth Portland ME,PUT,NextSong,1540794356796.0,611,One And Only,200,1542285483796,Mozilla50 Macintosh Intel Mac OS X 10_9_4 AppleWebKit53736 KHTML like Gecko Chrome3601985143 Safari53736,80
Strike Anywhere,Logged In,Avery,F,43,Watkins,120.00608,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Gunpowder,200,1542285726796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Tri Sestry,Logged In,Avery,F,44,Watkins,97.72363,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Had Stupid,200,1542285846796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Don Williams,Logged In,Avery,F,45,Watkins,191.03302,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,If Hollywood Dont Need You,200,1542285943796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
The Nerves,Logged In,Avery,F,46,Watkins,92.86485,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Are You Famous,200,1542286134796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Ulf Wakenius,Logged In,Avery,F,47,Watkins,324.15302,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Good Morning Susie Soho,200,1542286226796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
The Kooks,Logged In,Avery,F,48,Watkins,168.72444,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,She Moves In Her Own Way,200,1542286550796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
New Radicals,Logged In,Avery,F,49,Watkins,300.82567,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,You Get What You Give,200,1542286718796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Wolfmother,Logged In,Avery,F,50,Watkins,333.7922,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Where Eagles Have Been,200,1542287018796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
The Shins,Logged In,Avery,F,51,Watkins,225.61914,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Spilt Needles Album,200,1542287351796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Nickel Creek,Logged In,Avery,F,52,Watkins,248.58077,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Reasons Why,200,1542287576796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Pigeon John,Logged In,Avery,F,53,Watkins,180.00934,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Crazy,200,1542287824796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Eels,Logged In,Avery,F,54,Watkins,211.48689,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Love Of The Loveless,200,1542288004796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Harmonia,Logged In,Avery,F,55,Watkins,655.77751,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Sehr kosmisch,200,1542288215796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Marina And The Diamonds,Logged In,Avery,F,56,Watkins,182.59546,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Oh No album version,200,1542288870796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Eminem,Logged In,Avery,F,57,Watkins,284.86485,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,The Real Slim Shady,200,1542289052796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Hassisen Kone,Logged In,Avery,F,58,Watkins,162.61179,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,REIPPAINA KÃÂYMME REKKAIN ALLE,200,1542289336796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Dwight Yoakam,Logged In,Avery,F,59,Watkins,239.3073,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Youre The One,200,1542289498796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Sunlounger,Logged In,Avery,F,60,Watkins,594.15465,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,White Sand,200,1542289737796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Youssou NDour,Logged In,Avery,F,61,Watkins,238.39302,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Tan bi Heat_ Breeze_ Tenderness  Chaleur_ brise_ tendress,200,1542290331796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
The Decemberists,Logged In,Avery,F,62,Watkins,209.08363,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Red Right Ankle,200,1542290569796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
The Ruts,Logged In,Avery,F,63,Watkins,185.75628,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Savage Circle,200,1542290778796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Adrian Legg,Logged In,Avery,F,64,Watkins,122.77506,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,The OneEyed Turk,200,1542290963796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
None,Logged In,Avery,F,65,Watkins,,paid,San JoseSunnyvaleSanta Clara CA,GET,Home,1540871783796.0,324,None,200,1542290965796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Bedrock,Logged In,Avery,F,66,Watkins,664.0322,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Set In Stone,200,1542291085796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Prince  The Revolution,Logged In,Kate,F,0,Harrell,280.00608,paid,LansingEast Lansing MI,PUT,NextSong,1540472624796.0,605,Lets Go Crazy LP Version,200,1542291150796,Mozilla50 X11 Linux x86_64 AppleWebKit53736 KHTML like Gecko Chrome370206294 Safari53736,97
The Zombies,Logged In,Kate,F,1,Harrell,157.33506,paid,LansingEast Lansing MI,PUT,NextSong,1540472624796.0,605,Shes Coming Home,200,1542291430796,Mozilla50 X11 Linux x86_64 AppleWebKit53736 KHTML like Gecko Chrome370206294 Safari53736,97
Portishead,Logged In,Kate,F,2,Harrell,238.0273,paid,LansingEast Lansing MI,PUT,NextSong,1540472624796.0,605,Numb,200,1542291587796,Mozilla50 X11 Linux x86_64 AppleWebKit53736 KHTML like Gecko Chrome370206294 Safari53736,97
Jack Johnson,Logged In,Avery,F,67,Watkins,212.68853,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Breakdown,200,1542291749796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
Justice,Logged In,Kate,F,3,Harrell,205.50485,paid,LansingEast Lansing MI,PUT,NextSong,1540472624796.0,605,Let There Be Lite Album Version,200,1542291825796,Mozilla50 X11 Linux x86_64 AppleWebKit53736 KHTML like Gecko Chrome370206294 Safari53736,97
Snow Patrol,Logged In,Avery,F,68,Watkins,223.18975,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Set Down Your Glass,200,1542291961796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
None,Logged In,Ryan,M,0,Smith,,free,San JoseSunnyvaleSanta Clara CA,GET,Home,1541016707796.0,613,None,200,1542291989796,Mozilla50 X11 Linux x86_64 AppleWebKit53736 KHTML like Gecko Ubuntu Chromium3601985125 Chrome3601985125 Safari53736,26
Lemon Jelly,Logged In,Kate,F,4,Harrell,238.47138,paid,LansingEast Lansing MI,PUT,NextSong,1540472624796.0,605,Nice Weather For Ducks,200,1542292030796,Mozilla50 X11 Linux x86_64 AppleWebKit53736 KHTML like Gecko Chrome370206294 Safari53736,97
The Lucksmiths,Logged In,Avery,F,69,Watkins,153.70404,paid,San JoseSunnyvaleSanta Clara CA,PUT,NextSong,1540871783796.0,324,Tale Of Two Cities,200,1542292184796,Mozilla50 Windows NT 61 WOW64 rv310 Gecko20100101 Firefox310,30
